FIPS,County,State,2000-2004 Democratic vote share change,2004-2008 Democratic vote share change,2008-2012 Democratic vote share change,2012-2016 Democratic vote share change,2000-2004 Republican vote share change,2004-2008 Republican vote share change,2008-2012 Republican vote share change,2012-2016 Republican vote share change,Standard deviation of Democratic change,Standard deviation of Republican change,Average of D/R standard deviations
34007,Camden,NJ,-0.022408391,0.058219764,-4.55469E-05,-0.034240126,0.051259675,-0.052544236,-0.007819498,0.012340506,0.041083181,0.043202103,0.042142642
34009,Cape May,NJ,-0.043161551,0.031344814,-0.002560475,-0.067000597,0.068046958,-0.026351167,-0.003755393,0.045965662,0.043533382,0.043557092,0.043545237
34011,Cumberland,NJ,-0.054885319,0.083342046,0.008455898,-0.1016722,0.07021332,-0.069083681,-0.015361366,0.079183356,0.080246667,0.071072175,0.075659421
34013,Essex,NJ,-0.010723545,0.058935597,0.018002023,-0.006308652,0.030636858,-0.05302673,-0.022569921,-0.009366345,0.031911889,0.034687888,0.033299888
34015,Gloucester,NJ,-0.047100182,0.037683505,-0.012488713,-0.068279564,0.074770804,-0.032017525,0.002686623,0.044231791,0.046271694,0.046794627,0.04653316
34017,Hudson,NJ,-0.033558342,0.060747831,0.04173161,-0.028014679,0.058389267,-0.056689495,-0.048911152,0.009035597,0.048043303,0.05395245,0.050997877
34019,Hunterdon,NJ,0.011839167,0.040246093,-0.026731114,0.003769562,0.02765745,-0.032461348,0.016072881,-0.035310114,0.027547706,0.032554166,0.030050936
34021,Mercer,NJ,-0.001633722,0.068176416,-0.000778964,-0.010566949,0.034318612,-0.061830324,-0.008286903,-0.013371268,0.036520719,0.039343785,0.037932252
34023,Middlesex,NJ,-0.035493454,0.045442652,0.023665084,-0.040436974,0.066231247,-0.039104601,-0.032376022,0.020899548,0.042850001,0.049462153,0.046156077
34025,Monmouth,NJ,-0.055546191,0.033927681,-0.011071625,-0.032498485,0.090546682,-0.027943193,0.001784463,0.010876025,0.038091163,0.050612348,0.044351756
34027,Morris,NJ,-0.009293626,0.040959803,-0.017577371,0.019818905,0.037287689,-0.035316285,0.009677987,-0.046032168,0.026946841,0.038964479,0.03295566
34029,Ocean,NJ,-0.079251246,0.013318512,0.001211196,-0.08947764,0.110118129,-0.006607951,-0.008976267,0.06978756,0.053296376,0.058793871,0.056045124
34031,Passaic,NJ,-0.022555897,0.053942457,0.028730412,-0.037625347,0.049098463,-0.049313812,-0.035108558,0.01969105,0.042946448,0.046194382,0.044570415
34033,Salem,NJ,-0.04693132,0.056563601,-0.019301553,-0.095324726,0.07345268,-0.049318479,0.007313405,0.069519264,0.063522721,0.058210667,0.060866694
34035,Somerset,NJ,0.006751762,0.055759315,-0.007736449,0.023563116,0.020734613,-0.048911479,-0.001963299,-0.04902448,0.027298108,0.034941622,0.031119865
34037,Sussex,NJ,-0.025723958,0.04753982,-0.008976015,-0.057627933,0.062502693,-0.038879472,-0.00443863,0.031426069,0.044052283,0.043913322,0.043982802
34039,Union,NJ,-0.014041011,0.053990444,0.025110758,-0.00191989,0.037881979,-0.048732584,-0.03141488,-0.01871239,0.030274741,0.03749392,0.03388433
34041,Warren,NJ,-0.031161026,0.052582747,-0.012806342,-0.063088108,0.069384801,-0.04371567,-0.000410356,0.037749364,0.048779255,0.048846654,0.048812955
35001,Bernalillo,NM,0.02818523,0.085334189,-0.044016023,-0.034137964,0.006753567,-0.086194198,0.00595711,-0.047914237,0.060184338,0.045173583,0.05267896
35003,Catron,NM,0.070155539,0.037926303,-0.050616266,-0.055383334,-0.02800333,-0.054074203,0.041789331,0.010773726,0.063215083,0.042240783,0.052727933
35005,Chaves,NM,-0.039448026,0.060821175,-0.045255238,-0.052447614,0.05370499,-0.063269493,0.027626153,-0.009987438,0.053533774,0.050773713,0.052153743
35006,Cibola,NM,-0.059612452,0.117901596,-0.038696849,-0.137872762,0.076143118,-0.120225569,0.019523136,0.03255196,0.107180857,0.085003479,0.096092168
35007,Colfax,NM,-0.012618111,0.073488849,-0.056047692,-0.091344184,0.040317634,-0.077041212,0.028871515,0.016557488,0.07111834,0.053695526,0.062406933
35009,Curry,NM,-0.042134122,0.075586959,-0.028259341,-0.061759601,0.051873442,-0.080572316,0.014129701,-0.003205835,0.061377467,0.055718609,0.058548038
35011,De Baca,NM,-0.072416283,0.060888866,-0.025687914,-0.106093906,0.087758915,-0.063467259,0.002157827,0.031651276,0.072417708,0.06296098,0.067689344
35013,Dona Ana,NM,7.09419E-05,0.068816599,-0.022309029,-0.022000883,0.021119125,-0.071749747,0.006194856,-0.052172513,0.043075306,0.04479993,0.043937618
35015,Eddy,NM,-0.060199839,0.026430944,-0.047098479,-0.062839408,0.07352106,-0.032456193,0.030910599,0.015462395,0.042137725,0.04374912,0.042943423
35017,Grant,NM,0.025123504,0.0621363,-0.042403002,-0.059635706,0.016778477,-0.065088599,0.022263732,-0.002514176,0.057131247,0.040067075,0.048599161
35019,Guadalupe,NM,-0.060636681,0.117926848,-0.01206089,-0.16603049,0.071255955,-0.120844492,-0.021441582,0.064780568,0.117823178,0.090050544,0.103936861
35021,Harding,NM,0.041297016,0.01316155,0.01727685,-0.136597133,-0.027138563,-0.018177128,-0.027791806,0.046039649,0.081207913,0.035476641,0.058342277
35023,Hidalgo,NM,-0.019078972,0.07057872,0.005242127,-0.095408468,0.03023285,-0.07065336,-0.015154489,0.021511628,0.068561024,0.045855762,0.057208393
35025,Lea,NM,-0.069873434,0.073421823,-0.034172425,-0.017904953,0.081213774,-0.077836963,0.021618188,-0.032013011,0.061026325,0.068639483,0.064832904
35027,Lincoln,NM,0.013747828,0.051514773,-0.046253967,-0.056478097,0.01509806,-0.054481922,0.026075245,0.017332812,0.051058755,0.037294001,0.044176378
35028,Los Alamos,NM,0.058897817,0.061208156,-0.038919283,0.023743569,-0.031414398,-0.061395086,-0.007334337,-0.141569762,0.046695,0.058439846,0.052567423
35029,Luna,NM,-0.010060668,0.077027639,-0.039173141,-0.03976212,0.034939467,-0.084371065,0.025304556,-0.012568426,0.055118737,0.054162993,0.054640865
35031,McKinley,NM,-0.014621784,0.081257762,0.008281876,-0.096841121,0.037157058,-0.081443454,-0.022096122,-0.017732249,0.07335588,0.048468309,0.060912094
35033,Mora,NM,-0.000700931,0.121671436,-0.03675198,-0.119504959,0.02349572,-0.122219914,0.021722617,0.044547295,0.100208599,0.076774062,0.08849133
35035,Otero,NM,-0.02744734,0.08575601,-0.054325821,-0.035961105,0.044368895,-0.089073661,0.033827893,-0.029604411,0.063498801,0.061951002,0.062724902
35037,Quay,NM,-0.037277164,0.041740003,-0.014059177,-0.088363515,0.050090523,-0.054002083,0.001668988,0.025249588,0.053970834,0.044472021,0.049221428
35039,Rio Arriba,NM,-0.025048045,0.099638587,-0.002635635,-0.102535991,0.054374946,-0.102085302,-0.019800353,0.020496896,0.08335072,0.067423156,0.075386938
35041,Roosevelt,NM,-0.02036985,0.051274963,-0.053380138,-0.044958448,0.033745204,-0.057950228,0.035815029,-0.024559777,0.047532219,0.045974423,0.046753321
35043,Sandoval,NM,0.01174173,0.076278524,-0.053572635,-0.054500813,0.022339019,-0.078331617,0.02125669,-0.031029194,0.06243961,0.048194985,0.055317297
35045,San Juan,NM,-0.015872842,0.057806762,-0.044700037,-0.063900472,0.037562724,-0.056832052,0.02474595,-0.017865104,0.053428532,0.042949566,0.048189049
35047,San Miguel,NM,0.002759799,0.080809758,-0.028502,-0.091352035,0.031654248,-0.08195565,0.008619837,0.015038511,0.071568734,0.051126364,0.061347549
35049,Santa Fe,NM,0.063900372,0.058293332,-0.034714182,-0.023618803,-0.003525919,-0.060078801,0.00497908,-0.023210125,0.052360114,0.028931658,0.040645886
35051,Sierra,NM,0.005178139,0.055332885,-0.043858755,-0.073810233,0.01981966,-0.0631016,0.023847012,0.007076334,0.056696043,0.040641529,0.048668786
35053,Socorro,NM,0.030106888,0.082133295,-0.03064724,-0.081777538,0.005927739,-0.086727523,-0.005617065,0.002473446,0.071365522,0.044094017,0.05772977
35055,Taos,NM,0.094537232,0.077579171,-0.037307261,-0.081802756,-0.004740349,-0.077391901,0.008251303,0.000724786,0.086288121,0.039760242,0.063024182
35057,Torrance,NM,-0.009930868,0.078066561,-0.065492113,-0.096998418,0.0358554,-0.080611402,0.013127088,0.036052538,0.076735935,0.055530838,0.066133386
35059,Union,NM,-0.03904906,0.063933186,-0.014099703,-0.08032018,0.049916166,-0.068630287,-0.001690829,0.011781611,0.060700382,0.049412599,0.05505649
35061,Valencia,NM,-0.026063872,0.098452329,-0.044444714,-0.094365446,0.051079267,-0.101886891,0.007980251,0.01641432,0.081954044,0.066203555,0.074078799
36001,Albany,NY,-0.017378155,0.052746428,-0.019886985,-0.024420979,0.020316565,-0.011965708,-0.047633018,0.045743829,0.036769928,0.040442985,0.038606456
36003,Allegany,NY,-0.007315638,0.050261324,-0.035953187,-0.0848342,0.005318104,-0.017653505,-0.046457906,0.116955316,0.056433914,0.071486844,0.063960379
36005,Bronx,NY,-0.055289208,0.079591615,0.014986352,-0.016971767,0.039042756,-0.047380855,-0.037387837,0.022671254,0.057095946,0.043004801,0.050050374
36007,Broome,NY,-0.037012092,0.047836755,-0.042017021,-0.0344788,0.03379712,-0.006421781,-0.026209056,0.050157495,0.042950718,0.03524978,0.039100249
36009,Cattaraugus,NY,-0.0240732,0.057058274,-0.034551882,-0.099702763,0.010441129,-0.010074717,-0.052969032,0.139620062,0.064305929,0.082899514,0.073602722
36011,Cayuga,NY,-0.032108168,0.064174027,-0.016602669,-0.109066341,0.02005825,-0.012738161,-0.074788566,0.150415957,0.071016355,0.094978616,0.082997486
36013,Chautauqua,NY,-0.027391645,0.062937071,-0.070610141,-0.073005375,0.009356451,-0.018046607,-0.027137813,0.123418533,0.063527337,0.069435322,0.06648133
36015,Chemung,NY,-0.036230369,0.062302944,-0.025257329,-0.081987883,0.032840716,-0.030398924,-0.039472399,0.09545674,0.06029647,0.062767464,0.061531967
36017,Chenango,NY,-0.028111291,0.062618162,-0.037034732,-0.11138594,0.026730549,-0.026336617,-0.033906019,0.129374741,0.071287188,0.075273212,0.0732802
36019,Clinton,NY,-0.00355811,0.101733551,-0.017322568,-0.12045473,-0.00067942,-0.056161295,-0.054911549,0.127377056,0.090884014,0.086281925,0.08858297
36021,Columbia,NY,0.019773153,0.069045282,-0.03574159,-0.028628459,-0.030021178,-0.00377823,-0.060738515,0.081250661,0.048668428,0.060997938,0.054833183
36023,Cortland,NY,-0.012723732,0.08667726,-0.033801598,-0.074532399,0.011383595,-0.045120856,-0.041438803,0.088554782,0.068500518,0.062396192,0.065448355
36025,Delaware,NY,-0.020791159,0.066029732,-0.041227966,-0.088013543,0.013619978,-0.025935139,-0.028662016,0.115876442,0.064483082,0.067588267,0.066035674
36027,Dutchess,NY,-0.012414742,0.080950201,-0.03559781,-0.026187248,0.007610495,-0.028011143,-0.060705714,0.081816616,0.053692473,0.061159791,0.057426132
36029,Erie,NY,-0.02515703,0.039458251,-0.031045977,-0.040234926,0.011896543,0.015484226,-0.04318963,0.08312106,0.036335752,0.051713991,0.044024872
36031,Essex,NY,0.00202454,0.114789143,0.001515057,-0.109580335,0.00011712,-0.066450723,-0.062173717,0.098728387,0.091599959,0.077043022,0.08432149
36033,Franklin,NY,-0.001408434,0.097206819,-0.005977597,-0.167766964,0.004330505,-0.060827156,-0.053281228,0.156665824,0.109717415,0.100916048,0.105316731
36035,Fulton,NY,-0.028305482,0.04313731,-0.023843966,-0.114565949,0.014448618,-0.005079242,-0.040497208,0.138091215,0.064647849,0.077639074,0.071143462
36037,Genesee,NY,-0.02943025,0.039086823,-0.033167744,-0.077991002,0.014645894,0.015278515,-0.066746793,0.122122945,0.04830784,0.077455443,0.062881642
36039,Greene,NY,-0.017734669,0.057131744,-0.031872151,-0.07370731,0.005646596,-0.002462135,-0.064773591,0.117254574,0.05456534,0.07573537,0.065150355
36041,Hamilton,NY,0.000805653,0.055773606,-0.009356435,-0.055512219,-0.009882342,-0.011003055,-0.060410595,0.072735426,0.04569214,0.055197492,0.050444816
36043,Herkimer,NY,-0.039135927,0.042809986,-0.012545813,-0.124483074,0.02857891,-0.001429184,-0.051916956,0.150168612,0.069694264,0.085894126,0.077794195
36045,Jefferson,NY,-0.040097315,0.046443851,-0.013081418,-0.093396206,0.022322472,-0.001377898,-0.060216766,0.10891464,0.058172852,0.070181031,0.064176942
36047,Kings,NY,-0.087639026,0.075962926,-0.000207988,0.000872668,0.074923883,-0.031551243,-0.045295613,0.020455848,0.066886613,0.054751976,0.060819294
36049,Lewis,NY,-0.009127763,0.060460561,-0.017492174,-0.152734021,-0.001740606,-0.020642199,-0.048891626,0.165966777,0.089141354,0.096820852,0.092981103
36051,Livingston,NY,-0.013945473,0.082371732,-0.03860466,-0.058444663,0.003842931,-0.031729747,-0.059873163,0.103530708,0.06239887,0.071327342,0.066863106
36053,Madison,NY,-0.005474769,0.075218168,-0.022429725,-0.082882539,-0.009992223,-0.029823931,-0.057191254,0.102540176,0.065176856,0.070159308,0.067668082
36055,Monroe,NY,-0.018927115,0.092463069,-0.025596141,-0.014688295,0.00261386,-0.041942098,-0.062428493,0.049905296,0.056279503,0.049938911,0.053109207
36057,Montgomery,NY,-0.060172529,0.017707215,-0.004334475,-0.099605933,0.037918173,0.023718307,-0.088476343,0.150675569,0.053278355,0.097805446,0.075541901
36059,Nassau,NY,-0.066169556,0.025219086,-0.019705719,-0.006692882,0.057455457,0.012126348,-0.035780899,0.033974296,0.037918985,0.039725449,0.038822217
36061,New York,NY,-0.003259519,0.062953816,-0.043362827,0.051520278,0.021536443,-0.028696704,0.007269445,-0.044943644,0.049522777,0.030862939,0.040192858
36063,Niagara,NY,-0.039755298,0.024240696,-0.026833721,-0.085180666,0.021886199,0.025796171,-0.058133987,0.133657356,0.045011031,0.078726074,0.061868552
36065,Oneida,NY,-0.041817054,0.045456346,-0.011109233,-0.079419016,0.023874845,0.002500892,-0.054763866,0.097688744,0.052783576,0.06302854,0.057906058
36067,Onondaga,NY,-0.014879484,0.067861937,-0.018853289,-0.034874875,-0.000274163,-0.02122619,-0.050638726,0.062515198,0.046181547,0.047957975,0.047069761
36069,Ontario,NY,-0.020847946,0.082797556,-0.030923119,-0.035652796,0.011309721,-0.037780935,-0.056204271,0.060935142,0.056308917,0.052628129,0.054468523
36071,Orange,NY,-0.033585725,0.089502653,-0.012537283,-0.053908174,0.021818233,-0.044263252,-0.061759375,0.091716787,0.063703187,0.069874533,0.06678886
36073,Orleans,NY,-0.032163646,0.053074334,-0.024721761,-0.101443232,0.010257541,-0.005345184,-0.069960822,0.151867594,0.063202486,0.093466002,0.078334244
36075,Oswego,NY,-0.02080743,0.052301797,-0.005670286,-0.142549663,-0.001495023,0.00041759,-0.083627659,0.179755547,0.081883597,0.111129661,0.096506629
36077,Otsego,NY,0.013402546,0.05457252,-0.042253176,-0.070489609,-0.002796283,-0.018314855,-0.027797804,0.085515747,0.056008532,0.051941953,0.053975242
36079,Putnam,NY,-0.029670979,0.052046589,-0.039713544,-0.019281951,0.010336558,0.008629574,-0.060718059,0.08460473,0.041645006,0.059348873,0.05049694
36081,Queens,NY,-0.051579381,0.051054845,0.025841391,-0.021818606,0.041498696,-0.016903613,-0.061198449,0.034631345,0.046216156,0.048136895,0.047176526
36083,Rensselaer,NY,-0.029527501,0.058210663,-0.017036668,-0.063083706,0.013327691,-0.001425564,-0.077593307,0.10500919,0.051214288,0.074924038,0.063069163
36085,Richmond,NY,-0.105704936,0.06263166,0.013692474,-0.080371662,0.08308,-0.015766999,-0.082907825,0.126506132,0.07901887,0.094785836,0.086902353
36087,Rockland,NY,-0.091792582,0.050869838,-0.012742146,-0.000242874,0.073536812,-0.001378788,-0.049664193,0.033229521,0.059018438,0.052294117,0.055656278
36089,St. Lawrence,NY,-0.006594128,0.043776162,-0.023916419,-0.129822583,0.00105149,-0.00342685,-0.046987041,0.145122896,0.073005368,0.083643625,0.078324496
36091,Saratoga,NY,-0.01292855,0.065937362,-0.025798106,-0.037110237,0.012075619,-0.027469984,-0.049385525,0.052639408,0.046665815,0.044994111,0.045829963
36093,Schenectady,NY,-0.030390147,0.052944734,-0.009241292,-0.042508934,0.014211105,-0.005409294,-0.072994754,0.076863869,0.042450051,0.061718086,0.052084069
36095,Schoharie,NY,-0.023110895,0.043109182,-0.030245501,-0.085818127,0.009169745,0.001495905,-0.069290524,0.136604831,0.052804415,0.085689673,0.069247044
36097,Schuyler,NY,-0.021878146,0.074322089,-0.034541393,-0.070413008,0.012942821,-0.022151501,-0.061898435,0.109454295,0.061817443,0.073262628,0.067540035
36099,Seneca,NY,-0.03546309,0.062213667,0.002140468,-0.098670486,0.026292575,-0.018154807,-0.082666403,0.12230032,0.067456961,0.086103553,0.076780257
36101,Steuben,NY,-0.026710961,0.076125101,-0.019661843,-0.091462333,0.019847852,-0.038689334,-0.0544684,0.115509981,0.069061376,0.076930601,0.072995988
36103,Suffolk,NY,-0.053086712,0.044919476,-0.035160682,-0.044266848,0.03751654,0.008096291,-0.0506242,0.099661787,0.045142644,0.062526385,0.053834515
36105,Sullivan,NY,-0.036471053,0.074334937,-0.026643449,-0.094672762,0.019617299,-0.018776613,-0.046853619,0.132499741,0.07020815,0.078779969,0.07449406
36107,Tioga,NY,-0.014490395,0.046636937,-0.044999785,-0.05803332,0.013167884,-0.015318792,-0.026276265,0.078002752,0.046624729,0.046792077,0.046708403
36109,Tompkins,NY,0.060778088,0.096899463,-0.075063489,0.049957042,-0.013974111,-0.0385666,-0.023839998,-0.013888615,0.074877547,0.011644166,0.043260856
36111,Ulster,NY,0.031236035,0.08857607,-0.047908975,-0.042254894,-0.025873283,-0.025496721,-0.049676815,0.091467721,0.065018976,0.063589045,0.06430401
36113,Warren,NY,-0.005719008,0.085230066,-0.022870892,-0.065851392,-0.001839623,-0.042934281,-0.042092035,0.064516246,0.06360069,0.050517142,0.057058916
36115,Washington,NY,0.000812956,0.085339958,-0.019459829,-0.105067447,-0.010986361,-0.036400146,-0.063330778,0.130844884,0.078173471,0.086555497,0.082364484
36117,Wayne,NY,-0.024413568,0.07715561,-0.024495702,-0.079513417,-0.004866366,-0.018922503,-0.083017254,0.129738862,0.065356344,0.089394821,0.077375582
36119,Westchester,NY,-0.017911266,0.065665647,-0.029755818,0.044410342,0.007564387,-0.024134196,-0.020461828,-0.025613299,0.046607439,0.015634469,0.031120954
36121,Wyoming,NY,-0.012211383,0.036764692,-0.033306562,-0.102255297,0.002571451,0.00705538,-0.056687531,0.153127593,0.057693179,0.089266231,0.073479705
36123,Yates,NY,-0.014914119,0.097186148,-0.025352759,-0.087568795,0.0114988,-0.051772347,-0.061218836,0.110160107,0.076906407,0.078902495,0.077904451
37001,Alamance,NC,0.011086391,0.067528579,-0.023329455,-0.006779754,-0.007594166,-0.073027434,0.021494558,-0.017694776,0.039518111,0.039540699,0.039529405
37003,Alexander,NC,-0.01274993,0.003441149,-0.031323036,-0.061970036,0.015514303,-0.017193011,0.02922962,0.04783588,0.028071546,0.027435641,0.027753594
37005,Alleghany,NC,0.000541865,-0.014175401,-0.071587863,-0.066693996,0.01043487,-0.003687575,0.075457125,0.04855679,0.036535713,0.036052743,0.036294228
37007,Anson,NC,-0.013350167,0.014734296,0.022069172,-0.067959759,0.015623264,-0.01952182,-0.021854978,0.057197805,0.040848082,0.03709102,0.038969551
37009,Ashe,NC,-0.010144797,-0.005878123,-0.04638296,-0.065680557,0.013235435,-0.01105577,0.047900083,0.047524053,0.028874729,0.028686436,0.028780583
37011,Avery,NC,-0.011968354,0.034304711,-0.031646671,-0.037804939,0.014287275,-0.039430832,0.027916053,0.020349481,0.032638516,0.030652176,0.031645346
37013,Beaufort,NC,-0.023329844,0.051014416,-0.011415222,-0.033337162,0.028548757,-0.051856938,0.006781225,0.015783496,0.037927995,0.035586229,0.036757112
37015,Bertie,NC,-0.034596008,0.037160408,0.009413963,-0.043198951,0.03389133,-0.03480724,-0.01121074,0.035159694,0.037810362,0.034590079,0.036200221
37017,Bladen,NC,-0.043736699,0.011157453,-0.002066928,-0.061249672,0.045150635,-0.014857955,-0.001008379,0.052282399,0.034128086,0.033319279,0.033723682
37019,Brunswick,NC,-0.062448412,0.013048922,-0.021279026,-0.043567494,0.068719513,-0.019085957,0.021110831,0.019329426,0.032444642,0.035951895,0.034198268
37021,Buncombe,NC,0.042974506,0.069237031,-0.010085475,-0.01004416,-0.039491978,-0.075812656,0.004329196,-0.027381512,0.039679581,0.033115972,0.036397777
37023,Burke,NC,-0.00768641,0.016715313,-0.023046999,-0.085837743,0.012787155,-0.024825653,0.019036373,0.064831835,0.04376059,0.036767277,0.040263933
37025,Cabarrus,NC,-0.00418374,0.078888291,-0.011376519,-0.012327486,0.008180015,-0.081644505,0.004213741,-0.016122092,0.044241739,0.041586395,0.042914067
37027,Caldwell,NC,-0.009885432,0.024681835,-0.029875511,-0.081808182,0.011961251,-0.035070251,0.028044526,0.064150184,0.044516861,0.041156315,0.042836588
37029,Camden,NC,-0.069678116,-0.01834928,-0.010680844,-0.066083625,0.072457767,0.003797572,0.009609717,0.047423109,0.031004151,0.032477755,0.031740953
37031,Carteret,NC,-0.031712283,0.019377703,-0.031674068,-0.026961388,0.03585424,-0.024123741,0.028969303,0.005683792,0.024847138,0.027087192,0.025967165
37033,Caswell,NC,-0.004772478,0.02951618,-0.026031132,-0.05158251,0.008836437,-0.036372188,0.027279089,0.03760531,0.034319814,0.032713893,0.033516854
37035,Catawba,NC,0.001781087,0.048085192,-0.023597531,-0.052576861,0.001237839,-0.055747951,0.020863837,0.028006003,0.042675124,0.037951939,0.040313531
37037,Chatham,NC,-0.002253953,0.04571712,-0.025073541,0.010445908,0.007729454,-0.051231112,0.024203945,-0.041065599,0.029580753,0.036722624,0.033151688
37039,Cherokee,NC,-0.010232416,-0.023851581,-0.038198912,-0.060853757,0.019473694,0.015494753,0.034354004,0.04361574,0.021637883,0.013077764,0.017357823
37041,Chowan,NC,-0.050218813,0.044234115,-0.017130362,-0.059871689,0.057007602,-0.048609587,0.016191318,0.036885979,0.047028198,0.045791882,0.04641004
37043,Clay,NC,-0.01875657,-0.02173939,-0.032961693,-0.052411053,0.032267255,0.009297523,0.03541149,0.034086637,0.015243238,0.012379417,0.013811327
37045,Cleveland,NC,-0.027519239,0.012728367,-0.002421112,-0.058710466,0.031376866,-0.018642101,0.000218777,0.042367642,0.031257243,0.028059415,0.029658329
37047,Columbus,NC,-0.05389644,-0.031944213,-0.000338676,-0.073912243,0.055621788,0.026752705,-0.00132533,0.067578528,0.031522825,0.030852103,0.031187464
37049,Craven,NC,-0.010530012,0.062615581,-0.027531373,-0.031291028,0.014930878,-0.066060645,0.024892444,0.006772856,0.043807727,0.041463755,0.042635741
37051,Cumberland,NC,-0.019819494,0.104647983,0.008307347,-0.032208981,0.021812387,-0.107238047,-0.011845566,0.005118089,0.061974249,0.057790545,0.059882397
37053,Currituck,NC,-0.060985516,0.012519564,-0.021496321,-0.085178367,0.062240582,-0.018303197,0.011533789,0.060133408,0.043113278,0.039229442,0.04117136
37055,Dare,NC,-0.035208116,0.052713759,-0.036046243,-0.043016076,0.039512939,-0.06109291,0.030207868,0.014268626,0.045536652,0.045748087,0.04564237
37057,Davidson,NC,-0.022294125,0.038158464,-0.03635721,-0.048827233,0.027285698,-0.044922424,0.033904577,0.029447304,0.038547471,0.037668416,0.038107944
37059,Davie,NC,-0.007045996,0.049541953,-0.025863683,-0.035223221,0.014194114,-0.055306744,0.024126812,0.006588817,0.037979164,0.03586456,0.036921862
37061,Duplin,NC,-0.032489525,0.032584561,-0.011394788,-0.041513602,0.034746645,-0.035256738,0.010077353,0.031388618,0.033031453,0.032237759,0.032634606
37063,Durham,NC,0.042478789,0.07607421,0.002270844,0.018584231,-0.040691854,-0.079343312,-0.006195005,-0.048561158,0.032060415,0.030054118,0.031057267
37065,Edgecombe,NC,-0.010742628,0.060260747,0.007699038,-0.026919329,0.011694335,-0.061572925,-0.008837435,0.015106608,0.037864661,0.03539702,0.03663084
37067,Forsyth,NC,0.021537202,0.092991512,-0.017883916,-0.000613583,-0.018575687,-0.097732794,0.014791088,-0.032176052,0.048737339,0.047195852,0.047966596
37069,Franklin,NC,-0.020470848,0.047273224,-0.017915212,-0.049348818,0.022053658,-0.053423542,0.016134937,0.024599033,0.040828044,0.037345083,0.039086564
37071,Gaston,NC,-0.008123254,0.054154642,-0.005240279,-0.043290356,0.011737237,-0.056303425,-0.001680175,0.020426072,0.040409019,0.034453901,0.03743146
37073,Gates,NC,-0.040816265,-0.001175841,-0.005831845,-0.073986418,0.045226632,-0.004783892,0.005240591,0.057845079,0.033989749,0.030344236,0.032166992
37075,Graham,NC,0.01972119,-0.015752286,-0.019778123,-0.099245424,-0.010065068,0.001610665,0.019675833,0.090936251,0.050227799,0.04528205,0.047754925
37077,Granville,NC,-0.022041596,0.041867236,-0.011250376,-0.045585245,0.025576386,-0.047268685,0.009149089,0.024752411,0.036972279,0.03438799,0.035680135
37079,Greene,NC,-0.010372713,0.056694674,-0.009750644,-0.013381197,0.015935083,-0.059932479,0.008363378,0.004758017,0.033968443,0.035119235,0.034543839
37081,Guilford,NC,0.016035701,0.085818766,-0.011174277,0.003241682,-0.014629483,-0.088785003,0.008619792,-0.031831794,0.043019561,0.041536312,0.042277936
37083,Halifax,NC,-0.015600853,0.052795783,0.01906218,-0.032874154,0.01696938,-0.054525893,-0.021122525,0.022825444,0.03802704,0.036087046,0.037057043
37085,Harnett,NC,-0.023813304,0.057348147,-0.013163377,-0.035859408,0.031517603,-0.063085111,0.009586333,0.010605509,0.04185326,0.041413016,0.041633138
37087,Haywood,NC,-0.00635471,0.020231938,-0.03055763,-0.082159625,0.016823213,-0.029661175,0.027611506,0.05719766,0.043555898,0.036063878,0.039809888
37089,Henderson,NC,0.021637143,0.042061932,-0.0332628,-0.015007039,-0.017154883,-0.048960666,0.030496618,-0.014223894,0.034202738,0.032673755,0.033438247
37091,Hertford,NC,-0.062247125,0.073252207,0.012909001,-0.039972917,0.060147088,-0.071733671,-0.014630205,0.028824372,0.060389279,0.057173943,0.058781611
37093,Hoke,NC,-0.062048768,0.067905525,-0.000833369,-0.056102871,0.073393719,-0.071415707,-0.003671839,0.026643354,0.060434974,0.060703027,0.060569
37095,Hyde,NC,-0.029322493,0.04558947,-0.014592359,-0.06920348,0.032560858,-0.047708727,0.00974246,0.058398319,0.047610328,0.045238439,0.046424384
37097,Iredell,NC,-0.021488838,0.056310538,-0.031925227,-0.041902552,0.023958213,-0.061734016,0.028474308,0.017575679,0.044823068,0.042769381,0.043796225
37099,Jackson,NC,0.003233639,0.044436963,-0.035042349,-0.072528159,0.004064148,-0.052955073,0.028551323,0.033218914,0.050254023,0.039572558,0.044913291
37101,Johnston,NC,-0.015344274,0.059663244,-0.021460446,-0.025703548,0.017692972,-0.064653309,0.01720881,0.001446154,0.04047365,0.039119593,0.039796621
37103,Jones,NC,-0.040181823,0.035490567,-0.005232282,-0.047571031,0.044364827,-0.038732059,0.003514953,0.036715191,0.038026888,0.037872236,0.037949562
37105,Lee,NC,-0.024889564,0.061535126,-0.007733626,-0.028246513,0.027878829,-0.068501029,0.005808697,0.003799102,0.041887253,0.04194171,0.041914481
37107,Lenoir,NC,-0.009816977,0.057023396,-0.000761358,-0.025322721,0.014252557,-0.0599868,-0.000477114,0.010058233,0.035955168,0.034526247,0.035240707
37109,Lincoln,NC,-0.023998516,0.008254557,-0.027428185,-0.052486052,0.027621893,-0.017792707,0.026949343,0.032666131,0.024923449,0.023574368,0.024248908
37111,McDowell,NC,-0.00572186,0.024308129,-0.024168664,-0.09840522,0.011660237,-0.034467137,0.023263292,0.082392702,0.052242959,0.048089118,0.050166038
